Station,Band Size,Bander,Recorder,Capture,Res vs Mig,Time,Net,Band #,Species,Chord,Flat Wing,Tail,Fat,BP,CP,B-molt,P-molt,S-molt,T-molt,Skull,Age,How aged,How aged,Sex,How sexed,How sexed,Weight,Month,Day,Year,Culmen,Bill Width,Notes
BARR,0A,NG,MG,1,m,740,,2790-52532,WIWA,56,,,0,,,N,N,N,N,,1,A,,M,P,,,9,13,2016,,,
BARR,0A,NG,MG,1,m,740,18,2790-52533,WIWA,56,,,0,,,N,N,N,N,,2,1,,M,P,,,9,13,2016,,,
BARR,0A,MM,MG,1,m,740,18,2790-52534,WIWA,56,,50,0,,,N,N,N,N,2,2,,S,M,P,,,9,13,2016,,,
BARR,0A,NG,MG,1,m,740,19,2790-52535,WIWA,57,,,1,,,N,N,N,N,,1,A,,M,P,,,9,13,2016,,,
BARR,0A,NG,MG,1,m,740,19,2790-52536,OCWA,62,,,0,,,N,N,N,N,,1,A,,M,P,,,9,13,2016,,,
BARR,0A,NG,MG,1,m,740,19,2790-52537,WIWA,54,,47,2,,,N,N,N,N,,2,1,,F,P,,,9,13,2016,,,
BARR,R,MM,FH,2,m,800,BN,2790-52537,WIWA,,,,2,,,,,,,,,,,,,,8.8,9,16,2016,,,
BARR,0A,NG,MG,1,m,740,N1,2790-52538,WIWA,55,,49,2,,,N,N,N,N,,2,1,,F,P,,,9,13,2016,,,
BARR,R,MM,HJ,2,m,840,19,2790-52538,WIWA,,,,1,,,,,,,,,,,,,,6.9,9,15,2016,,,
BARR,0A,NG,MG,1,m,740,,2790-52539,WIWA,57,,49,0,,,N,N,N,N,6,1,,S,M,P,,,9,13,2016,,,
BARR,R,MM,JT,2,m,1010,7,2790-52539,WIWA,,,,0,,,,,,,,,,,,,,7.2,9,14,2016,,,
BARR,0A,MM,NG,1,m,840,Z2,2790-52540,WIWA,56,,49,3,,,N,N,N,N,6,1,,S,F,P,,,9,13,2016,,,
BARR,R,MM,FH,2,m,1030,7,2790-52540,OCWA,,,,0,,,,,,,,,,,,,,9.7,9,16,2016,,,
BARR,R,MM,FH,2,m,800,7,2790-525401,OCWA,,,,0,,,,,,,,,,,,,,8.4,9,16,2016,,,
BARR,0A,NG,NG,1,m,840,14,2790-52541,WIWA,58,,51,1,,,N,N,N,N,,1,A,,M,P,,,9,13,2016,,,
BARR,R,MM,JT,2,m,710,8,2790-52542,OCWA,,,,0,,,,,,,,,,,,,,8.8,9,14,2016,,,
BARR,0A,MM,MG,1,m,840,,2790-52542,OCWA,65,,52,0,,,N,N,N,N,,1,A,,F,P,,8.7,9,13,2016,,,
BARR,0A,NG,MG,1,m,840,N1,2790-52543,WIWA,53,,47,0,,,N,N,N,N,,2,1,,F,P,,,9,13,2016,,,
BARR,0A,NG,MG,1,m,840,7,2790-52544,WIWA,56,,48,2,,,N,N,N,N,,1,A,,M,P,,,9,13,2016,,,
BARR,0A,NG,MG,1,m,840,11,2790-52545,WIWA,55,,48,0,,,N,N,N,N,,2,1,,F,P,,,9,13,2016,,,
BARR,0A,MM,MG,1,m,910,14,2790-52546,WIWA,54,,49,1,,,N,N,N,N,,1,A,,F,P,,,9,13,2016,,,
BARR,0A,MM,MG,1,m,910,N1,2790-52547,WIWA,57,,48,0,,,N,N,N,N,,1,A,,M,P,,7.5,9,13,2016,,,
BARR,0A,MM,MG,1,m,910,E2,2790-52548,WIWA,59,,52,0,,,N,N,N,N,,1,A,,M,P,,7.9,9,13,2016,,,
BARR,0A,MM,MG,1,m,940,,2790-52549,WIWA,57,,48,1,,,N,N,N,N,,1,A,,F,P,,7.7,9,13,2016,,,
BARR,R,MM,HJ,2,m,1140,2,2790-52549,WIWA,,,,0,,,,,,,,,,,,,,7.7,9,15,2016,,,
BARR,0A,MM,MG,1,m,940,,2790-52550,WIWA,57,,48,0,,,N,N,N,N,,1,A,,M,P,,8.3,9,13,2016,,,
BARR,R,KD,JH,2,m,710,N1,2790-52551,OCWA,,,,2,,,,,,,,,,,,,,8.8,9,14,2016,,,
BARR,0A,MM,MG,1,m,940,2,2790-52551,OCWA,60,,46,1,,,N,N,N,N,,2,1,,F,P,,,9,13,2016,,,
BARR,0A,MM,MG,1,m,940,8,2790-52552,WIWA,58,,50,0,,,N,N,N,N,6,1,,S,M,P,,,9,13,2016,,,
BARR,R,ME,HJ,2,m,710,5,2790-52553,WIWA,,,,3,,,,,,,,,,,,,,8.7,9,17,2016,,,
BARR,0A,MM,MG,1,m,940,8,2790-52553,WIWA,60,,53,1,,,N,N,N,N,,1,A,,M,P,,,9,13,2016,,,
BARR,0A,NG,MG,1,m,1210,2,2790-52554,WIWA,58,,49,2,,,N,N,N,N,6,1,,S,M,P,,,9,13,2016,,,cap=18; subsp. pileolata
BARR,0A,MM,JH,1,m,710,8,2790-52555,WIWA,57,,49,1,,,N,N,N,N,,2,1,,F,P,,8.3,9,14,2016,,,
BARR,0A,MM,JH,1,m,710,8,2790-52556,WIWA,58,,48,2,,,N,N,N,N,,1,A,,M,P,,8.3,9,14,2016,,,
BARR,0A,MM,JH,1,m,710,6,2790-52557,WIWA,56,,50,1,,,N,N,N,N,,2,1,,F,P,,8.5,9,14,2016,,,
BARR,0A,MM,JH,1,m,710,7,2790-52558,WIWA,60,,51,0,,,N,N,N,N,,2,1,,M,P,,7.7,9,14,2016,,,
BARR,0A,MM,JH,1,m,710,7,2790-52559,WIWA,58,,50,0,,,N,N,N,N,,2,1,,M,P,,8.2,9,14,2016,,,
BARR,0A,KD,JT,1,m,710,E1,2790-52560,WIWA,55,,48,2,,,N,N,N,N,6,1,,S,F,P,,7.9,9,14,2016,,,
BARR,0A,MM,JT,1,m,710,4,2790-52561,HAFL,71,,58,0,,,N,N,N,N,,2,1,,U,,,9.5,9,14,2016,6.7,4.3,
BARR,0A,KD,JT,1,m,710,2,2790-52562,TOWA,60,,46,3,,,N,N,N,N,,2,1,,F,P,,9.5,9,14,2016,,,
BARR,0A,MM,JT,1,s,710,8,2790-52563,HOWR,49,,45,0,,,3,N,N,N,,2,1,,U,,,9.4,9,14,2016,,,
BARR,R,MM,FH,2,s,930,4,2790-52563,HOWR,,,,0,,,1,N,N,N,,,,,,,,9,9,16,2016,,,
BARR,0A,KD,JT,1,s,710,8,2790-52564,HOWR,51,,45,2,,,2,N,N,N,,2,1,,U,,,10.5,9,14,2016,,,
BARR,R,MM,FH,2,m,700,8,2790-52565,OCWA,,,,0,,,,,,,,,,,,,,9,9,16,2016,,,
BARR,0A,MM,JT,1,m,710,20,2790-52565,OCWA,64,,50,0,,,N,N,N,N,2,2,,S,M,P,,9.2,9,14,2016,,,
BARR,R,MM,JM,2,m,720,7,2790-52565,OCWA,,,,3,,,,,,,,,,,,,,10.7,9,22,2016,,,
BARR,R,MM,FH,2,m,730,6,2790-52565,OCWA,,,,0,,,,,,,,,,,,,,8.8,9,16,2016,,,
BARR,R,MM,HJ,2,m,740,8,2790-52565,OCWA,,,,3,,,,,,,,,,,,,,11.8,9,24,2016,,,
BARR,R,ME,HJ,2,m,810,2,2790-52565,OCWA,,,,3,,,,,,,,,,,,,,11.5,9,24,2016,,,
BARR,R,MM,KD,2,m,850,7,2790-52565,OCWA,,,,2,,,,,,,,,,,,,,10.4,9,21,2016,,,
BARR,R,MM,ST,2,m,930,6,2790-52565,OCWA,,,,1,,,,,,,,,,,,,,9.3,9,18,2016,,,
BARR,R,MM,JM,2,m,720,7,2790-52566,WIWA,,,,3,,,,,,,,,,,,,,8.7,9,20,2016,,,
BARR,R,MM,JM,2,m,720,7,2790-52566,WIWA,,,,3,,,,,,,,,,,,,,9.2,9,21,2016,,,
BARR,0A,MM,JM,1,m,740,2,2790-52566,WIWA,57,,49,0,,,N,N,N,N,,2,1,,F,P,,7,9,14,2016,,,
BARR,0A,MM,JM,1,s,740,2,2790-52567,HOWR,55,,,0,,,N,N,N,N,2,2,,S,U,,,10.7,9,14,2016,,,
BARR,0A,MM,JT,1,m,740,6,2790-52568,WIWA,55,,48,2,,,N,N,N,N,,1,A,,M,P,,8.3,9,14,2016,,,
BARR,0A,MM,JT,1,m,740,6,2790-52569,RCKI,56,,41,0,,,N,N,N,N,,2,,S,F,P,,5.6,9,14,2016,,,
BARR,0A,MM,JT,1,m,740,17,2790-52570,WIWA,57,,50,2,,,N,N,N,N,2,2,,S,M,P,,7.4,9,14,2016,,,
BARR,R,MM,FH,2,m,900,8,2790-52570,WIWA,,,,2,,,,,,,,,,,,,,7.7,9,16,2016,,,
BARR,0A,KD,JT,1,m,740,7,2790-52571,OCWA,58,,47,2,,,N,N,N,N,6,1,,S,F,P,,8.5,9,14,2016,,,
BARR,0A,KD,JT,1,m,810,7,2790-52572,WIWA,59,,47,2,,,N,N,N,N,6,1,,S,M,P,,8,9,14,2016,,,
BARR,R,MM,DH,2,m,740,8,2790-52573,WIWA,,,,0,,,,,,,,,,,,,,7.6,9,15,2016,,,
BARR,0A,MM,KD,1,m,840,6,2790-52573,WIWA,58,,44,0,,,N,N,N,N,,2,1,,M,P,,8,9,14,2016,,,
BARR,0A,MM,KD,1,m,840,,2790-52574,WIWA,58,,50,2,,,N,N,N,N,,1,A,,M,P,,8,9,14,2016,,,
BARR,R,MM,ES,2,m,830,BN,2790-52575,WIWA,,,,2,,,,,,,,,,,,,,7.9,9,15,2016,,,
BARR,0A,MM,KD,1,m,910,19,2790-52575,WIWA,57,,50,0,,,N,N,N,N,,2,1,,M,P,,7.8,9,14,2016,,,
BARR,R,MM,DH,2,0,710,8,2790-52576,YEWA,,,,2,,,,,,,,,,,,,,9.8,9,15,2016,,,
BARR,0A,MM,JT,1,0,1010,Z1,2790-52576,YEWA,62,,45,2,,,N,N,N,N,,2,1,,F,P,,9.8,9,14,2016,,,
BARR,0A,MM,JT,1,m,1040,5,2790-52577,WIWA,56,,49,0,,,N,N,N,N,,2,1,,F,P,,7.3,9,14,2016,,,
BARR,0A,MM,MM,1,s,710,Z1,2790-52578,HOWR,54,,45,0,,,2,N,N,N,,2,R,,U,,,10.2,9,15,2016,,,
BARR,0A,MM,HJ,1,m,710,7,2790-52579,WIWA,55,,48,1,,,N,N,N,N,6,1,,S,F,P,,7.6,9,15,2016,,,
BARR,0A,MM,DH,1,m,710,E1,2790-52580,WIWA,58,,52,0,,,N,N,N,N,,2,1,,M,P,,7.3,9,15,2016,,,
BARR,R,MM,FH,2,m,800,3,2790-52580,WIWA,,,,0,,,,,,,,,,,,,,7.3,9,16,2016,,,
BARR,R,KM,ST,2,m,800,11A,2790-52580,WIWA,,,,0,,,,,,,,,,,,,,7.5,9,18,2016,,,
BARR,0A,MM,DH,1,m,740,8,2790-52581,WIWA,58,,52,2,,,N,N,N,N,,1,A,,M,P,,8.4,9,15,2016,,,
BARR,0A,MM,DH,1,m,740,2,2790-52582,WIWA,55,,47,2,,,N,N,N,N,2,2,,S,F,P,,8.3,9,15,2016,,,
BARR,R,MM,HJ,2,m,710,7,2790-52583,WIWA,,,,1,,,,,,,,,,,,,,8.2,9,24,2016,,,
BARR,R,MM,MG,2,m,710,7,2790-52583,WIWA,,,,2,,,,,,,,,,,,,,8.9,9,27,2016,,,
BARR,R,MM,JM,2,m,720,6,2790-52583,WIWA,,,,2,,,,,,,,,,,,,,8.1,9,21,2016,,,
BARR,R,MM,MG,2,m,740,6,2790-52583,WIWA,,,,0,,,,,,,,,,,,,,7.3,9,17,2016,,,
BARR,R,MM,ST,2,m,750,6,2790-52583,WIWA,,,,0,,,,,,,,,,,,,,8.7,10,9,2016,,,
BARR,R,MM,FH,2,m,800,2,2790-52583,WIWA,,,,0,,,,,,,,,,,,,,7.3,9,16,2016,,,
BARR,0A,MM,V,1,m,810,,2790-52583,WIWA,60,,48,0,,,N,N,N,N,,2,1,,M,P,,7.6,9,15,2016,,,
BARR,R,MM,HJ,2,m,820,7,2790-52583,WIWA,,,,2,,,,,,,,,,,,,,,10,13,2016,,,Released at net-injured foot (under bqand) as noted previously)
BARR,R,KM,PE,2,m,830,7,2790-52583,WIWA,,,,0,,,,,,,,,,,,,,7.4,9,18,2016,,,
BARR,R,ES,JM,2,m,940,Z3,2790-52583,WIWA,,,,0,,,,,,,,,,,,,,8.2,9,22,2016,,,
BARR,R,NG,ME,2,m,1000,2,2790-52583,WIWA,,,,,,,,,,,,2,1,,M,P,,,10,8,2016,,,Leg broken at band low on tarsus; sticky stuff underneath band
BARR,0A,MM,JC,1,m,840,Z4,2790-52584,WIWA,55,,48,3,,,N,N,N,N,,2,1,,F,P,,9.1,9,15,2016,,,
BARR,R,MM,FH,2,m,800,4,2790-52585,WIWA,,,,0,,,,,,,,,,,,,,7,9,16,2016,,,
BARR,0A,MM,JC,1,m,840,19,2790-52585,WIWA,57,,51,1,,,N,N,N,N,,2,1,,M,P,,7.3,9,15,2016,,,
BARR,0A,MM,HJ,1,m,840,8,2790-52586,WIWA,58,,48,0,,,N,N,N,N,,2,1,,M,P,,7.8,9,15,2016,,,
BARR,R,MM,FH,2,m,700,4,2790-52587,WIWA,,,,1,,,,,,,,,,,,,,7.2,9,16,2016,,,
BARR,R,MM,JM,2,m,720,8,2790-52587,WIWA,,,,2,,,,,,,,,,,,,,8.3,9,20,2016,,,
BARR,0A,MM,HJ,1,m,940,2,2790-52587,WIWA,56,,48,1,,,N,N,N,N,,2,1,,F,P,,7.3,9,15,2016,,,
BARR,R,KD,JH,2,m,1120,18,2790-52587,WIWA,,,,4,,,,,,,,,,,,,,8.6,9,21,2016,,,
BARR,R,KM,ST,2,m,720,8,2790-52588,WIWA,,,,0,,,,,,,,,,,,,,7.5,9,18,2016,,,
BARR,0A,MM,HJ,1,m,1010,19,2790-52588,WIWA,57,,48,1,,,N,N,N,N,,2,1,,M,P,,7,9,15,2016,,,
BARR,0A,MM,HJ,1,m,1040,6,2790-52589,WIWA,54,,48,0,,,N,N,N,N,,2,1,,F,P,,6.9,9,15,2016,,,
BARR,R,MM,FH,2,m,830,8,2790-52590,OCWA,,,,0,,,,,,,,,,,,,,8.4,9,16,2016,,,
BARR,0A,MM,HJ,1,m,1110,6,2790-52590,OCWA,58,,46,0,,,N,N,N,N,,2,1,,F,P,,8.2,9,15,2016,,,
BARR,0A,MM,HJ,1,m,1110,Z2,2790-52591,WIWA,58,,51,0,,,N,N,N,N,,2,1,,F,P,,8.1,9,15,2016,,,
BARR,0A,MM,HJ,1,m,1140,19,2790-52592,WIWA,57,,49,0,,,N,N,N,N,6,1,A,S,F,P,,7.8,9,15,2016,,,
BARR,0A,MM,FH,1,m,700,7,2790-52593,WIWA,59,,50,1,,,N,N,N,N,,2,1,,M,P,,7.8,9,16,2016,,,
BARR,0A,MM,FH,1,m,700,7,2790-52594,TOWA,62,,49,1,,,N,N,N,N,,2,1,,U,,,9.8,9,16,2016,,,
BARR,0A,MM,FH,1,m,700,7,2790-52595,WIWA,54,,50,0,,,N,N,N,N,,2,1,,F,P,,7.3,9,16,2016,,,
BARR,R,ME,HJ,2,m,740,7,2790-52595,WIWA,,,,2,,,,,,,,,,,,,,7.6,9,17,2016,,,
BARR,0A,MM,FH,1,m,800,Z2,2790-52596,OCWA,58,,47,0,,,N,N,N,N,,1,A,,F,P,,8.7,9,16,2016,,,
BARR,R,KM,PE,2,m,830,13,2790-52596,OCWA,,,,0,,,,,,,,,,,,,,9.4,9,18,2016,,,
BARR,R,MM,ST,2,m,720,7,2790-52597,WIWA,,,,0,,,,,,,,,,,,,,7.5,9,18,2016,,,
BARR,R,MM,MG,2,m,740,8,2790-52597,WIWA,,,,0,,,,,,,,,,,,,,7.4,9,17,2016,,,
BARR,0A,MM,FH,1,m,800,2,2790-52597,WIWA,55,,49,0,,,N,N,N,N,,2,,S,M,P,,7.5,9,16,2016,,,
BARR,0A,MM,FH,1,m,800,3,2790-52598,WIWA,55,,48,0,,,N,N,N,N,,2,1,,F,P,,7.5,9,16,2016,,,
BARR,0A,MM,FH,1,m,800,3,2790-52599,WIWA,56,,47,2,,,N,N,N,N,,2,1,,M,P,,7.3,9,16,2016,,,
BARR,0A,MM,FH,1,m,800,4,2790-52600,WIWA,57,,49,0,,,N,N,N,N,,1,A,,M,P,,7.3,9,16,2016,,,
BARR,0A,MM,FH,1,m,800,19,2790-52602,WIWA,57,,50,0,,,N,N,N,N,,1,A,,F,P,,7,9,16,2016,,,
BARR,R,MM,MG,2,m,1040,8,2790-52602,WIWA,,,,0,,,,,,,,,,,,,,7.4,9,17,2016,,,
BARR,0A,MM,FH,1,m,800,6,2790-52603,WIWA,59,,52,0,,,N,N,N,N,,1,A,,M,P,,7.4,9,16,2016,,,
BARR,R,ME,HJ,2,m,710,20,2790-52604,WIWA,,,,0,,,,,,,,,,,,,,7.4,9,17,2016,,,
BARR,0A,MM,FH,1,m,800,3,2790-52604,WIWA,58,,50,0,,,N,N,N,N,,1,A,,M,P,,7.4,9,16,2016,,,
BARR,R,MM,ES,2,m,1120,2,2790-52604,WIWA,,,,1,,,,,,,,,,,,,,8.7,9,30,2016,,,
BARR,R,MM,FH,2,m,720,7,2790-52605,WIWA,,,,0,,,,,,,,,,,,,,8.5,9,23,2016,,,
BARR,0A,MM,FH,1,m,800,19,2790-52605,WIWA,55,,46,1,,,N,N,N,N,,2,1,,F,P,,7.3,9,16,2016,,,
BARR,R,ME,HJ,2,m,710,7,2790-52606,OCWA,,,,0,,,,,,,,,,,,,,8.6,9,17,2016,,,
BARR,0A,MM,FH,1,m,830,8,2790-52606,OCWA,60,,48,0,,,N,N,N,N,,1,A,,F,P,,8.4,9,16,2016,,,
BARR,R,MM,ST,2,m,900,8,2790-52606,OCWA,,,,2,,,,,,,,,,,,,,9.7,9,18,2016,,,
BARR,0A,MM,FH,1,s,900,4,2790-52607,HOWR,52,,46,0,,,3,N,N,N,,2,1,,U,,,10.7,9,16,2016,,,
BARR,0A,MM,FH,1,m,900,4,2790-52608,RCKI,57,,46,0,,,N,N,N,N,3,2,,S,F,P,,6,9,16,2016,,,
BARR,0A,MM,FH,1,m,900,Z4,2790-52609,WIWA,60,,53,0,,,N,N,N,N,,1,A,,M,P,,8.1,9,16,2016,,,
BARR,0A,MM,FH,1,m,900,2,2790-52610,WIWA,58,,50,0,,,N,N,N,N,,2,1,,M,P,,7.9,9,16,2016,,,
BARR,R,ME,HJ,2,m,910,8,2790-52610,WIWA,,,,0,,,,,,,,,,,,,,7.5,9,17,2016,,,
BARR,0A,MM,FH,1,m,900,6,2790-52611,WIWA,55,,47,0,,,N,N,N,N,,2,1,,F,P,,7.7,9,16,2016,,,
BARR,0A,MM,FH,1,m,900,7,2790-52612,WIWA,60,,47,0,,,N,N,N,N,6,1,,S,M,P,,7.4,9,16,2016,,,
BARR,R,MM,JM,2,m,720,8,2790-52613,WIWA,,,,2,,,,,,,,,,,,,,,9,20,2016,,,
BARR,R,MM,JT,2,m,750,6,2790-52613,WIWA,,,,2,,,,,,,,,,,,,,8.6,9,21,2016,,,
BARR,0A,MM,FH,1,m,900,7,2790-52613,WIWA,57,,47,1,,,N,N,N,N,,2,1,,F,P,,7.6,9,16,2016,,,
BARR,R,ES,JM,2,m,940,7,2790-52613,WIWA,,,,3,,,,,,,,,,,,,,8.6,9,22,2016,,,
BARR,0A,MM,FH,1,m,900,19,2790-52614,WIWA,58,,52,1,,,N,N,N,N,,2,1,,M,P,,8,9,16,2016,,,
BARR,0A,MM,FH,1,m,1000,19,2790-52615,WIWA,55,,45,0,,,N,N,N,N,,1,A,,M,P,,7.8,9,16,2016,,,
BARR,0A,MM,FH,1,m,1000,Z1,2790-52616,WIWA,58,,48,2,,,2,N,N,N,,1,A,,M,P,,7.7,9,16,2016,,,
BARR,R,ME,HJ,2,m,740,7,2790-52617,WIWA,,,,0,,,,,,,,,,,,,,6.9,9,17,2016,,,
BARR,0A,MM,FH,1,m,1000,,2790-52617,WIWA,55,,48,1,,,N,N,N,N,6,1,,S,F,P,,7.1,9,16,2016,,,
BARR,R,MM,JM,2,m,750,5,2790-52618,WIWA,,,,2,,,,,,,,,,,,,,8.8,9,20,2016,,,
BARR,R,KM,ST,2,m,830,N1,2790-52618,WIWA,,,,0,,,,,,,,,,,,,,8,9,18,2016,,,
BARR,0A,MM,FH,1,m,1000,8,2790-52618,WIWA,56,,52,0,,,N,N,N,N,6,1,,S,F,P,,7.6,9,16,2016,,,
BARR,0A,MM,JR,1,m,1100,18,2790-52619,COFL,67,,57,0,,,N,N,N,N,,2,1,,U,,,13.2,9,16,2016,7.9,5.5,
BARR,0A,MM,JR,1,m,1100,8,2790-52620,WIWA,56,,50,0,,,N,N,N,N,,2,1,,M,P,,7.7,9,16,2016,,,
BARR,0A,MM,MG,1,m,710,6,2790-52621,WIWA,58,,50,0,,,N,N,N,N,,1,A,,M,P,,7.4,9,17,2016,,,
BARR,0A,MM,MG,1,m,710,7,2790-52622,OCWA,63,,49,3,,,N,N,N,N,,1,A,,F,P,,10.1,9,17,2016,,,
BARR,0A,MM,MG,1,m,710,8,2790-52623,OCWA,57,,45,0,,,N,N,N,N,,1,A,,F,P,,8.4,9,17,2016,,,
BARR,R,MM,DH,2,m,920,18,2790-52623,OCWA,,,,1,,,,,,,,,,,,,,9,9,20,2016,,,
BARR,R,MM,MM,2,m,650,Z3,2790-52624,WIWA,,,,1,,,,,,,,,,,,,,7.6,9,22,2016,,,
BARR,0A,MM,MG,1,m,710,8,2790-52624,WIWA,55,,50,0,,,N,N,N,N,,2,1,,F,P,,7.3,9,17,2016,,,
BARR,R,ME,HJ,2,m,740,2,2790-52624,WIWA,,,,1,,,,,,,,,,,,,,7.9,9,24,2016,,,No tail
BARR,R,MM,DH,2,m,920,7,2790-52624,WIWA,,,,1,,,,,,,,,,,,,,8.1,9,20,2016,,,
BARR,R,MM,MM,2,m,650,8,2790-52625,OCWA,,,,1,,,,,,,,,,,,,,9.5,9,20,2016,,,
BARR,0A,MM,MG,1,m,710,8,2790-52625,OCWA,62,,47,0,,,N,N,N,N,2,2,1,S,M,P,,8.4,9,17,2016,,,
BARR,0A,MM,MG,1,m,740,3,2790-52626,WIWA,58,,48,0,,,N,N,N,N,,1,A,,M,P,,7.4,9,17,2016,,,
BARR,0A,MM,MG,1,m,740,7,2790-52627,WIWA,58,,51,1,,,N,N,N,N,,1,A,,M,P,,7.4,9,17,2016,,,
BARR,R,MM,AH,2,m,720,6,2790-52628,WIWA,,,,0,,,,,,,,,,,,,,7.6,10,1,2016,,,
BARR,R,MM,JM,2,m,750,E2,2790-52628,WIWA,,,,0,,,,,,,,,,,,,,7,9,20,2016,,,
BARR,0A,MM,MG,1,m,810,Z1,2790-52628,WIWA,45,,48,1,,,N,N,N,N,,2,1,,F,P,,7.5,9,17,2016,,,
BARR,R,MM,VT,2,m,820,7,2790-52628,WIWA,,,,1,,,,,,,,,,,,,,7.7,9,30,2016,,,
BARR,R,ME,HJ,2,m,840,6,2790-52628,WIWA,,,,0,,,,,,,,,,,,,,7.1,9,24,2016,,,
BARR,R,ES,JM,2,m,940,8,2790-52628,WIWA,,,,0,,,,,,,,,,,,,,6.9,9,22,2016,,,
BARR,R,MM,ST,2,m,1030,19,2790-52628,WIWA,,,,0,,,,,,,,,,,,,,7.3,9,25,2016,,,
BARR,R,MM,MG,2,m,1110,7,2790-52628,WIWA,,,,0,,,,,,,,,,,,,,7.4,9,27,2016,,,
BARR,0A,MM,MG,1,m,810,19,2790-52629,OCWA,60,,47,0,,,N,N,N,N,,2,1,,F,P,,8.8,9,17,2016,,,
BARR,R,MM,JT,2,m,750,7,2790-52630,OCWA,,,,3,,,,,,,,,,,,,,9.5,9,21,2016,,,
BARR,0A,MM,MG,1,m,810,7,2790-52630,OCWA,60,,48,1,,,N,N,N,N,,1,A,,F,P,,9.1,9,17,2016,,,
BARR,0A,MM,MG,1,s,840,E2,2790-52631,HOWR,52,,45,0,,,N,N,N,N,2,2,,S,U,,,10,9,17,2016,,,
BARR,0A,MM,MG,1,s,910,7,2790-52632,HOWR,53,,46,0,,,3,N,N,N,,2,1,,U,,,11.1,9,17,2016,,,
BARR,R,MM,JT,2,s,950,2,2790-52632,HOWR,,,,0,,,,,,,,,,,,,,10.3,9,21,2016,,,
BARR,0A,MM,MG,1,m,910,Z3,2790-52633,RCKI,57,,42,1,,,N,N,N,N,,1,A,,F,P,,6,9,17,2016,,,
BARR,0A,MM,MG,1,s,910,7,2790-52634,HOWR,51,,44,0,,,2,N,N,N,1,2,,S,U,,,10,9,17,2016,,,
BARR,0A,MM,MG,1,m,940,18,2790-52635,WIWA,60,,46,0,,,N,N,N,N,,1,A,,M,P,,7.3,9,17,2016,,,
BARR,0A,MM,MG,1,m,940,12,2790-52636,WIWA,57,,50,1,,,N,N,N,N,6,1,,S,F,P,,7.4,9,17,2016,,,
BARR,0A,MM,MG,1,m,1010,19,2790-52637,WIWA,53,,44,1,,,N,N,N,N,,1,A,,F,P,,7.3,9,17,2016,,,
BARR,R,MM,ES,2,m,650,8,2790-52638,OCWA,,,,1,,,,,,,,,,,,,,10.2,9,21,2016,,,
BARR,R,MM,ST,2,m,720,8,2790-52638,OCWA,,,,0,,,,,,,,,,,,,,9.4,9,18,2016,,,
BARR,R,MM,DH,2,m,920,7,2790-52638,OCWA,,,,1,,,,,,,,,,,,,,10.2,9,20,2016,,,
BARR,R,MM,ST,2,m,930,6,2790-52638,OCWA,,,,2,,,,,,,,,,,,,,9.3,9,18,2016,,,
BARR,0A,MM,MG,1,m,1010,BN,2790-52638,OCWA,60,,45,1,,,N,N,N,N,2,2,,S,F,P,,9.5,9,17,2016,,,
BARR,0A,MM,MG,1,s,1010,18,2790-52639,HOWR,50,,44,3,,,N,N,N,N,6,1,,S,U,,,10.4,9,17,2016,,,
BARR,0A,MM,ST,1,m,720,6,2790-52640,WIWA,57,,52,2,,,N,N,N,N,6,1,,S,F,P,,7.9,9,18,2016,,,
BARR,R,MM,DH,2,m,920,7,2790-52640,WIWA,,,,2,,,,,,,,,,,,,,8.5,9,20,2016,,,
BARR,0A,MM,GM,1,m,720,6,2790-52641,WIWA,55,,45,0,,,N,N,N,N,6,1,,S,F,P,,7.5,9,18,2016,,,
BARR,0A,MM,GM,1,m,720,7,2790-52642,OCWA,63,,50,0,,,N,N,N,N,,1,A,,M,P,,8.7,9,18,2016,,,
BARR,0A,MM,ST,1,m,800,6,2790-52643,WIWA,58,,50,0,,,N,N,N,N,3,2,,S,M,P,,7.4,9,18,2016,,,
BARR,0A,MM,PE,1,m,830,2,2790-52644,WIWA,55,,46,0,,,N,N,N,N,,2,1,,F,P,,7.4,9,18,2016,,,
BARR,R,MM,JM,2,m,750,7,2790-52645,WIWA,,,,0,,,,,,,,,,,,,,7.2,9,20,2016,,,
BARR,0A,MM,PE,1,m,830,2,2790-52645,WIWA,55,,48,0,,,N,N,N,N,,2,1,,F,P,,6.9,9,18,2016,,,
BARR,R,MM,KD,2,m,850,19,2790-52645,WIWA,,,,0,,,,,,,,,,,,,,7.9,9,21,2016,,,
BARR,R,ES,JM,2,m,940,7,2790-52645,WIWA,,,,1,,,,,,,,,,,,,,8,9,22,2016,,,
BARR,0A,MM,PE,1,m,830,7,2790-52646,WIWA,54,,48,0,,,N,N,N,N,,2,1,,F,P,,7.2,9,18,2016,,,
BARR,R,MM,DH,2,m,950,19,2790-52646,WIWA,,,,1,,,,,,,,,,,,,,7.5,9,20,2016,,,
BARR,0A,MM,PE,1,m,830,18,2790-52647,WIWA,57,,48,0,,,N,N,N,N,,1,A,,M,P,,7,9,18,2016,,,
BARR,R,MM,JM,2,m,720,8,2790-52648,WIWA,,,,2,,,,,,,,,,,,,,8,9,20,2016,,,
BARR,0A,MM,PE,1,m,830,18,2790-52648,WIWA,58,,50,1,,,N,N,N,N,,2,1,,M,P,,7.5,9,18,2016,,,
